player_id,Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Matches,league,saison
4654e5f5,136,Charlie Cresswell,ENG,DF,Toulouse,21.0,2002.0,31,29,2592,28.8,3,1,4,3,0,0,5,0,0.1,0.03,0.14,0.1,0.14,Matches,ligue1,2024-2025
e76f6fbe,137,Kévin Danois,FRA,MF,Auxerre,20.0,2004.0,22,16,1460,16.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
6e33125f,138,Kevin Danso,AUT,DF,Lens,25.0,1998.0,12,12,1080,12.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
fd2bc67d,139,Dante,BRA,DF,Nice,40.0,1983.0,25,21,1964,21.8,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
d4925a40,140,Pape Daouda Diongue,SEN,MF,Strasbourg,,,9,1,78,0.9,1,0,1,1,0,0,0,0,1.15,0.0,1.15,1.15,1.15,Matches,ligue1,2024-2025
06a1d642,141,Mohamed Daramy,DEN,"FW,MF",Reims,22.0,2002.0,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
ce50fd99,142,Jonathan David,CAN,FW,Lille,24.0,2000.0,32,28,2554,28.4,16,5,21,10,6,7,4,0,0.56,0.18,0.74,0.35,0.53,Matches,ligue1,2024-2025
88b4d2e3,143,Zuriko Davitashvili,GEO,"FW,MF",Saint-Étienne,23.0,2001.0,33,32,2778,30.9,9,8,17,7,2,2,3,0,0.29,0.26,0.55,0.23,0.49,Matches,ligue1,2024-2025
afbb55d2,144,Théo De Percin,MTQ,GK,Auxerre,23.0,2001.0,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
5fdcb075,145,Thibault De Smet,BEL,DF,Reims,26.0,1998.0,5,2,192,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
bc6e544a,146,Amar Dedić,BIH,MF,Marseille,21.0,2002.0,10,2,314,3.5,0,1,1,0,0,0,1,0,0.0,0.29,0.29,0.0,0.29,Matches,ligue1,2024-2025
0be95d34,147,Romain Del Castillo,FRA,"FW,MF",Brest,28.0,1996.0,26,14,1259,14.0,6,4,10,3,3,4,0,0,0.43,0.29,0.71,0.21,0.5,Matches,ligue1,2024-2025
8332db56,148,Thomas Delaine,FRA,"DF,MF",Strasbourg,32.0,1992.0,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
d33c706e,149,Andy Delort,ALG,FW,Montpellier,32.0,1991.0,9,8,607,6.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
b19db005,150,Ousmane Dembélé,FRA,FW,Paris Saint-Germain,27.0,1997.0,29,20,1730,19.2,21,6,27,20,1,1,1,0,1.09,0.31,1.4,1.04,1.35,Matches,ligue1,2024-2025
477e50ce,151,Rémy Descamps,FRA,GK,Lyon,28.0,1996.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
e8c5dd4d,152,Arthur Desmas,FRA,GK,Le Havre,30.0,1994.0,18,18,1620,18.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
331c5a98,153,Mamadou Diakhon,FRA,"MF,FW",Reims,18.0,2005.0,28,5,858,9.5,2,1,3,2,0,0,2,0,0.21,0.1,0.31,0.21,0.31,Matches,ligue1,2024-2025
1bfb6fef,154,Bafodé Diakité,FRA,DF,Lille,23.0,2001.0,31,31,2766,30.7,4,1,5,4,0,0,8,1,0.13,0.03,0.16,0.13,0.16,Matches,ligue1,2024-2025
44435c8f,155,Oumar Diakité,CIV,FW,Reims,20.0,2003.0,26,20,1628,18.1,4,1,5,4,0,1,6,0,0.22,0.06,0.28,0.22,0.28,Matches,ligue1,2024-2025
6d0fe035,156,Habib Diarra,SEN,"MF,FW",Strasbourg,20.0,2004.0,30,27,2352,26.1,4,5,9,2,2,2,6,0,0.15,0.19,0.34,0.08,0.27,Matches,ligue1,2024-2025
8104e41e,157,Krépin Diatta,SEN,"DF,MF",Monaco,25.0,1999.0,19,3,508,5.6,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
1f038218,158,Kandet Diawara,GUI,MF,Le Havre,24.0,2000.0,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
1906b842,159,Mahamadou Diawara,FRA,MF,Le Havre,19.0,2005.0,15,6,582,6.5,0,1,1,0,0,0,0,0,0.0,0.15,0.15,0.0,0.15,Matches,ligue1,2024-2025
1906b842,160,Mahamadou Diawara,FRA,MF,Lyon,19.0,2005.0,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
40774c6b,161,Bamba Dieng,SEN,FW,Angers,24.0,2000.0,18,5,532,5.9,3,0,3,2,1,1,1,0,0.51,0.0,0.51,0.34,0.34,Matches,ligue1,2024-2025
bd604262,162,Kembo Diliwidi,FRA,FW,Lens,18.0,2006.0,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
6de23ab0,163,Sinaly Diomande,CIV,DF,Auxerre,23.0,2001.0,23,22,1945,21.6,3,2,5,3,0,0,6,0,0.14,0.09,0.23,0.14,0.23,Matches,ligue1,2024-2025
4be0b467,164,Lois Diony,FRA,FW,Angers,31.0,1992.0,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
21ab03c8,165,Sérigné Diop,SEN,FW,Brest,19.0,2005.0,2,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
19053e31,166,Sofiane Diop,MAR,"MF,FW",Nice,24.0,2000.0,28,8,1064,11.8,6,4,10,6,0,0,3,0,0.51,0.34,0.85,0.51,0.85,Matches,ligue1,2024-2025
9b5237b1,167,Andy Diouf,FRA,MF,Lens,21.0,2003.0,34,27,2225,24.7,1,2,3,1,0,0,2,0,0.04,0.08,0.12,0.04,0.12,Matches,ligue1,2024-2025
eedea60b,168,Yehvann Diouf,SEN,GK,Reims,24.0,1999.0,34,34,3060,34.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
7f622eef,169,Assane Dioussé,SEN,MF,Auxerre,26.0,1997.0,17,7,663,7.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
f240be08,170,Álex Domínguez,ESP,GK,Toulouse,26.0,1998.0,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
08f5afaa,171,Gianluigi Donnarumma,ITA,GK,Paris Saint-Germain,25.0,1999.0,24,24,2091,23.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
135ebd39,172,Sékou Doucoure,FRA,DF,Nantes,19.0,2005.0,2,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
9e7483ff,173,Désiré Doué,FRA,"MF,FW",Paris Saint-Germain,19.0,2005.0,31,18,1730,19.2,6,6,12,6,0,0,1,0,0.31,0.31,0.62,0.31,0.62,Matches,ligue1,2024-2025
b4ef3fb5,174,Guela Doué,CIV,"DF,MF",Strasbourg,21.0,2002.0,32,30,2717,30.2,1,2,3,1,0,0,7,0,0.03,0.07,0.1,0.03,0.1,Matches,ligue1,2024-2025
301c287b,175,Douglas,BRA,MF,Nantes,27.0,1997.0,28,28,2307,25.6,4,2,6,4,0,0,8,0,0.16,0.08,0.23,0.16,0.23,Matches,ligue1,2024-2025
0512a60a,176,Ismaël Doukouré,FRA,"DF,MF",Strasbourg,21.0,2003.0,31,31,2639,29.3,1,1,2,1,0,0,7,0,0.03,0.03,0.07,0.03,0.07,Matches,ligue1,2024-2025
9226aa22,177,Kamory Doumbia,MLI,"MF,FW",Brest,21.0,2003.0,30,13,1322,14.7,3,2,5,3,0,0,1,0,0.2,0.14,0.34,0.2,0.34,Matches,ligue1,2024-2025
c4d2da61,178,Amidou Doumbouya,FRA,MF,Nice,16.0,2007.0,2,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
0cbc8baa,179,Jean-Kevin Duverne,HAI,DF,Nantes,27.0,1997.0,9,7,537,6.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
38ef169e,180,Stefan Džodić,SRB,DF,Montpellier,19.0,2005.0,7,2,242,2.7,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
10cff752,181,Aron Dønnum,NOR,MF,Toulouse,26.0,1998.0,32,31,2689,29.9,3,2,5,3,0,0,6,0,0.1,0.07,0.17,0.1,0.17,Matches,ligue1,2024-2025
92976f0d,182,Noah Edjouma,FRA,MF,Toulouse,18.0,2005.0,10,1,171,1.9,2,0,2,2,0,0,0,1,1.05,0.0,1.05,1.05,1.05,Matches,ligue1,2024-2025
8d5016e6,183,Jacques Ekomie,GAB,"DF,MF",Angers,20.0,2003.0,18,7,697,7.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
830371be,184,Pierre Ekwah Elimby,FRA,MF,Saint-Étienne,22.0,2002.0,29,29,2575,28.6,1,0,1,1,0,0,3,0,0.03,0.0,0.03,0.03,0.03,Matches,ligue1,2024-2025
5d51b074,185,Meschak Elia,COD,FW,Nantes,26.0,1997.0,8,1,170,1.9,1,0,1,1,0,0,0,0,0.53,0.0,0.53,0.53,0.53,Matches,ligue1,2024-2025
0b4f388a,186,Breel Embolo,SUI,"FW,MF",Monaco,27.0,1997.0,29,19,1841,20.5,6,4,10,6,0,0,5,0,0.29,0.2,0.49,0.29,0.49,Matches,ligue1,2024-2025
a0c590b9,187,Emanuel Emegha,NED,FW,Strasbourg,21.0,2003.0,27,27,2293,25.5,14,3,17,14,0,0,5,0,0.55,0.12,0.67,0.55,0.67,Matches,ligue1,2024-2025
745ca0a3,188,Romain Faivre,FRA,"MF,FW",Brest,26.0,1998.0,20,10,899,10.0,3,2,5,2,1,1,2,0,0.3,0.2,0.5,0.2,0.4,Matches,ligue1,2024-2025
faf00ab8,189,Khalil Fayad,FRA,"MF,FW",Montpellier,20.0,2004.0,20,10,1028,11.4,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
15d0c248,190,Luiz Felipe,ITA,DF,Marseille,27.0,1997.0,4,2,122,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
005c0807,191,Zinedine Ferhat,ALG,MF,Angers,31.0,1993.0,24,8,849,9.4,2,0,2,2,0,0,1,0,0.21,0.0,0.21,0.21,0.21,Matches,ligue1,2024-2025
3bb625ac,192,Edimilson Fernandes,SUI,"MF,DF",Brest,28.0,1996.0,19,12,1105,12.3,0,1,1,0,0,0,1,0,0.0,0.08,0.08,0.0,0.08,Matches,ligue1,2024-2025
0cdb6a2a,193,Matias Fernandez-Pardo,BEL,"MF,FW",Lille,19.0,2005.0,22,12,1065,11.8,4,2,6,4,0,0,4,0,0.34,0.17,0.51,0.34,0.51,Matches,ligue1,2024-2025
375622c5,194,Jordan Ferri,FRA,MF,Montpellier,32.0,1992.0,25,21,1773,19.7,0,2,2,0,0,0,6,1,0.0,0.1,0.1,0.0,0.1,Matches,ligue1,2024-2025
50ac8941,195,Karol Fila,POL,DF,Strasbourg,26.0,1998.0,1,0,5,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
8236f673,196,Malick Fofana,BEL,"FW,MF",Lyon,19.0,2005.0,29,16,1589,17.7,5,4,9,5,0,0,2,0,0.28,0.23,0.51,0.28,0.51,Matches,ligue1,2024-2025
ad48a336,197,Rayan Fofana,FRA,MF,Lens,18.0,2006.0,2,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
5313ed43,198,Seko Fofana,CIV,MF,Rennes,29.0,1995.0,16,9,844,9.4,1,1,2,1,0,0,3,0,0.11,0.11,0.21,0.11,0.21,Matches,ligue1,2024-2025
9d420dad,199,Yahia Fofana,CIV,GK,Angers,23.0,2000.0,33,33,2970,33.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
2145368f,200,Lamine Fomba,FRA,MF,Saint-Étienne,26.0,1998.0,7,3,217,2.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
00a8d210,201,Przemysław Frankowski,POL,"MF,DF",Lens,29.0,1995.0,18,16,1387,15.4,4,2,6,2,2,2,3,0,0.26,0.13,0.39,0.13,0.26,Matches,ligue1,2024-2025
4b96c347,202,Angelo Fulgini,FRA,MF,Lens,27.0,1996.0,23,11,1045,11.6,1,1,2,1,0,0,3,0,0.09,0.09,0.17,0.09,0.17,Matches,ligue1,2024-2025
fd4d5f81,203,Kyogo Furuhashi,JPN,FW,Rennes,29.0,1995.0,6,1,123,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
db3164e1,204,Gauthier Gallon,FRA,GK,Rennes,31.0,1993.0,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
23c63b7f,205,Ignatius Ganago,CMR,MF,Nantes,25.0,1999.0,11,1,241,2.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
c952f633,206,Ulisses Garcia,SUI,"DF,MF",Marseille,28.0,1996.0,20,10,930,10.3,2,2,4,2,0,0,2,0,0.19,0.19,0.39,0.19,0.39,Matches,ligue1,2024-2025
6bd603db,207,Jean-Philippe Gbamin,CIV,MF,Nantes,28.0,1995.0,14,2,216,2.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
ab8b392c,208,Mory Gbane,CIV,"DF,MF",Reims,23.0,2000.0,13,13,1125,12.5,0,1,1,0,0,0,2,0,0.0,0.08,0.08,0.0,0.08,Matches,ligue1,2024-2025
6be41a31,209,Yann Gboho,FRA,"MF,FW",Toulouse,23.0,2001.0,31,27,2333,25.9,5,4,9,5,0,0,2,0,0.19,0.15,0.35,0.19,0.35,Matches,ligue1,2024-2025
badcdcae,210,Denis Genreau,AUS,MF,Toulouse,25.0,1999.0,8,2,222,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
3708e9fa,211,Aleksandr Golovin,RUS,MF,Monaco,28.0,1996.0,19,13,1153,12.8,3,0,3,3,0,0,1,0,0.23,0.0,0.23,0.23,0.23,Matches,ligue1,2024-2025
1961b2aa,212,André Gomes,POR,MF,Lille,31.0,1993.0,20,16,1276,14.2,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
645a3363,213,Angel Gomes,ENG,MF,Lille,23.0,2000.0,14,10,736,8.2,1,1,2,1,0,1,1,0,0.12,0.12,0.24,0.12,0.24,Matches,ligue1,2024-2025
76a82373,214,Carlos Gómez,COL,MF,Rennes,21.0,2002.0,17,2,381,4.2,3,0,3,3,0,0,1,0,0.71,0.0,0.71,0.71,0.71,Matches,ligue1,2024-2025
4d3e9033,215,Mathieu Gorgelin,FRA,GK,Le Havre,33.0,1990.0,16,16,1440,16.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
aad56ca3,216,Amine Gouiri,ALG,FW,Marseille,24.0,2000.0,14,12,1048,11.6,10,3,13,10,0,0,0,0,0.86,0.26,1.12,0.86,1.12,Matches,ligue1,2024-2025
aad56ca3,217,Amine Gouiri,ALG,"MF,FW",Rennes,24.0,2000.0,19,11,1037,11.5,3,2,5,3,0,0,2,0,0.26,0.17,0.43,0.26,0.43,Matches,ligue1,2024-2025
06c48679,218,Jonathan Gradit,FRA,DF,Lens,31.0,1992.0,25,24,2112,23.5,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
d2448564,219,Samuel Grandsir,FRA,"FW,MF",Le Havre,27.0,1996.0,6,0,84,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
58eee997,220,Mason Greenwood,ENG,"MF,FW",Marseille,22.0,2001.0,34,32,2804,31.2,21,5,26,14,7,9,3,0,0.67,0.16,0.83,0.45,0.61,Matches,ligue1,2024-2025
0da5076f,221,Albert Grønbaek,DEN,"MF,FW",Rennes,23.0,2001.0,16,9,813,9.0,2,1,3,2,0,0,1,0,0.22,0.11,0.33,0.22,0.33,Matches,ligue1,2024-2025
d5d22a58,222,Gabriel Gudmundsson,SWE,"DF,MF",Lille,25.0,1999.0,30,20,1785,19.8,2,0,2,2,0,0,3,0,0.1,0.0,0.1,0.1,0.1,Matches,ligue1,2024-2025
f6857b4f,223,Axel Gueguin,FRA,FW,Montpellier,19.0,2005.0,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
b73f17f8,224,Evann Guessand,CIV,"MF,FW",Nice,23.0,2001.0,33,30,2565,28.5,12,8,20,12,0,0,2,0,0.42,0.28,0.7,0.42,0.7,Matches,ligue1,2024-2025
a08bb82c,225,Bahereba Guirassy,FRA,MF,Nantes,17.0,2006.0,19,2,348,3.9,2,0,2,2,0,0,0,0,0.52,0.0,0.52,0.52,0.52,Matches,ligue1,2024-2025
5167c97e,226,Massadio Haïdara,MLI,DF,Brest,31.0,1992.0,22,20,1678,18.6,0,0,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
e42d61c7,227,Achraf Hakimi,MAR,DF,Paris Saint-Germain,25.0,1998.0,25,24,2066,23.0,4,6,10,4,0,0,4,0,0.17,0.26,0.44,0.17,0.44,Matches,ligue1,2024-2025
6bfb4303,228,Florent Hanin,ALG,DF,Angers,34.0,1990.0,33,31,2672,29.7,1,2,3,1,0,0,2,0,0.03,0.07,0.1,0.03,0.1,Matches,ligue1,2024-2025
e2ae54db,229,Hákon Haraldsson,ISL,MF,Lille,21.0,2003.0,25,21,1755,19.5,5,3,8,5,0,0,3,0,0.26,0.15,0.41,0.26,0.41,Matches,ligue1,2024-2025
e7d59f4f,230,Amine Harit,MAR,MF,Marseille,27.0,1997.0,13,8,519,5.8,2,4,6,2,0,0,1,1,0.35,0.69,1.04,0.35,1.04,Matches,ligue1,2024-2025
3b333ac3,231,Hans Hateboer,NED,"DF,MF",Rennes,30.0,1994.0,26,18,1684,18.7,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
d3ae48eb,232,Kjetil Haug,NOR,GK,Toulouse,26.0,1998.0,6,5,498,5.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
f36d5624,233,Luis Henrique,BRA,MF,Marseille,22.0,2001.0,33,29,2613,29.0,7,7,14,7,0,0,0,0,0.24,0.24,0.48,0.24,0.48,Matches,ligue1,2024-2025
c3ee18ef,234,Lucas Hernández,FRA,DF,Paris Saint-Germain,28.0,1996.0,16,10,877,9.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
9a71e978,235,Ki-Jana Hoever,NED,"DF,MF",Auxerre,22.0,2002.0,30,26,2124,23.6,1,2,3,1,0,0,4,1,0.04,0.08,0.13,0.04,0.13,Matches,ligue1,2024-2025
00891164,236,Cédric Hountondji,BEN,DF,Angers,30.0,1994.0,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
910e3cad,237,Ilyes Housni,FRA,FW,Le Havre,19.0,2005.0,12,3,230,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
8b04d6c1,238,Pierre Højbjerg,DEN,MF,Marseille,28.0,1995.0,30,30,2664,29.6,2,4,6,2,0,0,5,0,0.07,0.14,0.2,0.07,0.2,Matches,ligue1,2024-2025
f4f05099,239,Hafiz Ibrahim,NGA,FW,Reims,18.0,2005.0,11,2,391,4.3,0,1,1,0,0,0,2,1,0.0,0.23,0.23,0.0,0.23,Matches,ligue1,2024-2025
78c3ad07,240,George Ilenikhena,NGA,FW,Monaco,17.0,2006.0,23,6,717,8.0,3,2,5,3,0,0,0,0,0.38,0.25,0.63,0.38,0.63,Matches,ligue1,2024-2025
c9f49454,241,Rareş Ilie,ROU,MF,Nice,21.0,2003.0,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
cf182add,242,Ismaily,BRA,DF,Lille,34.0,1990.0,16,10,904,10.0,0,1,1,0,0,0,4,0,0.0,0.1,0.1,0.0,0.1,Matches,ligue1,2024-2025
5d004b30,243,Yanis Issoufou,FRA,MF,Montpellier,17.0,2006.0,4,1,77,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
dbd3a428,244,Junya Ito,JPN,"MF,FW",Reims,31.0,1993.0,33,31,2690,29.9,4,3,7,4,0,0,1,0,0.13,0.1,0.23,0.13,0.23,Matches,ligue1,2024-2025
cef70c94,245,Jérémy Jacquet,FRA,DF,Rennes,19.0,2005.0,11,11,927,10.3,0,1,1,0,0,0,0,0,0.0,0.1,0.1,0.0,0.1,Matches,ligue1,2024-2025
a0415710,246,Ismail Jakobs,SEN,DF,Monaco,24.0,1999.0,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
f719ad7f,247,Jordan James,WAL,MF,Rennes,20.0,2004.0,23,14,1178,13.1,0,1,1,0,0,0,4,0,0.0,0.08,0.08,0.0,0.08,Matches,ligue1,2024-2025
8dbf56c8,248,Malcolm Jeng,SWE,DF,Reims,19.0,2005.0,3,2,107,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
fd01216a,249,John Joe,IRL,MF,Reims,20.0,2003.0,13,5,545,6.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
a56bd2ee,250,Karl-Johan Johnsson,SWE,GK,Strasbourg,34.0,1990.0,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
5b4bc323,251,Paul Joly,FRA,"DF,MF",Auxerre,24.0,2000.0,26,10,1009,11.2,0,1,1,0,0,0,3,1,0.0,0.09,0.09,0.0,0.09,Matches,ligue1,2024-2025
8c5f1522,252,Jota,POR,MF,Rennes,25.0,1999.0,9,3,334,3.7,1,0,1,1,0,0,0,0,0.27,0.0,0.27,0.27,0.27,Matches,ligue1,2024-2025
f9124307,253,Antoine Joujou,FRA,"MF,FW",Le Havre,21.0,2003.0,26,9,943,10.5,0,2,2,0,0,0,1,0,0.0,0.19,0.19,0.0,0.19,Matches,ligue1,2024-2025
56ae428b,254,Jubal,BRA,DF,Auxerre,30.0,1993.0,30,30,2640,29.3,6,0,6,3,3,4,7,0,0.2,0.0,0.2,0.1,0.1,Matches,ligue1,2024-2025
7b505397,255,Abdulai Juma Bah,SLE,DF,Lens,18.0,2006.0,10,8,686,7.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
570bb4b9,256,Hamed Junior Traorè,CIV,MF,Auxerre,24.0,2000.0,26,26,2093,23.3,10,2,12,10,0,0,5,0,0.43,0.09,0.52,0.43,0.52,Matches,ligue1,2024-2025
cedc53d2,257,Yaya Kader Fofana,MLI,"MF,FW",Reims,20.0,2004.0,12,8,634,7.0,1,1,2,1,0,0,4,0,0.14,0.14,0.28,0.14,0.28,Matches,ligue1,2024-2025
7d08063d,258,Tino Kadewere,ZIM,MF,Nantes,28.0,1996.0,12,6,512,5.7,1,2,3,1,0,0,1,0,0.18,0.35,0.53,0.18,0.53,Matches,ligue1,2024-2025
bf4c41f9,259,Arnaud Kalimuendo,FRA,FW,Rennes,22.0,2002.0,33,31,2578,28.6,17,3,20,12,5,8,2,0,0.59,0.1,0.7,0.42,0.52,Matches,ligue1,2024-2025
32e2163d,260,Justin-Noël Kalumba,FRA,FW,Angers,19.0,2004.0,2,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
a426a912,261,Warren Kamanzi,NOR,MF,Toulouse,23.0,2000.0,24,11,1022,11.4,1,1,2,1,0,0,3,0,0.09,0.09,0.18,0.09,0.18,Matches,ligue1,2024-2025
4da9191b,262,Glen Kamara,FIN,MF,Rennes,28.0,1995.0,13,8,662,7.4,0,1,1,0,0,0,0,0,0.0,0.14,0.14,0.0,0.14,Matches,ligue1,2024-2025
1a7cfdea,263,Noham Kamara,FRA,DF,Paris Saint-Germain,17.0,2007.0,2,0,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
c5908bc4,264,Nordine Kandil,FRA,MF,Strasbourg,22.0,2001.0,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
8455ad90,265,Lee Kang-in,KOR,"FW,MF",Paris Saint-Germain,23.0,2001.0,30,19,1663,18.5,6,6,12,6,0,0,1,0,0.32,0.32,0.65,0.32,0.65,Matches,ligue1,2024-2025
abefc3af,266,Yassine Kechta,MAR,"MF,FW",Le Havre,22.0,2002.0,31,25,2096,23.3,2,0,2,2,0,0,4,0,0.09,0.0,0.09,0.09,0.09,Matches,ligue1,2024-2025
51dbeea9,267,Thilo Kehrer,GER,DF,Monaco,27.0,1996.0,27,27,2383,26.5,4,0,4,4,0,0,1,0,0.15,0.0,0.15,0.15,0.15,Matches,ligue1,2024-2025
88acf83f,268,Reda Khadra,GER,"FW,MF",Reims,23.0,2001.0,4,0,78,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
2677a1de,269,Wahbi Khazri,TUN,"FW,MF",Montpellier,33.0,1991.0,30,10,1118,12.4,1,1,2,1,0,0,4,0,0.08,0.08,0.16,0.08,0.16,Matches,ligue1,2024-2025
d17ce930,270,Abdukodir Khusanov,UZB,DF,Lens,20.0,2004.0,13,11,975,10.8,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,Matches,ligue1,2024-2025
